"cell_id","surface_id","row_id","capability_id","gates","evidence_requirement","provider_support","provider_evidence","hulee_implementation","automated_evidence","live_evidence","limitation_ids","condition","backlog_tasks","last_verified"
"max_user_session.private_peer::reply.hulee_to_provider_reference","max_user_session.private_peer","REPLY-OUT","reply.hulee_to_provider_reference","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact occurrence/binding route only; no Client handle or different-account fallback.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-002|INB2-MSG-004","2026-07-10"
"max_user_session.group::reply.hulee_to_provider_reference","max_user_session.group","REPLY-OUT","reply.hulee_to_provider_reference","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact occurrence/binding route only; no Client handle or different-account fallback.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-002|INB2-MSG-004","2026-07-10"
"telegram_user_session.private_peer::forward.inbound_provenance","telegram_user_session.private_peer","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"telegram_user_session.group::forward.inbound_provenance","telegram_user_session.group","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"whatsapp_user_session.private_jid::forward.inbound_provenance","whatsapp_user_session.private_jid","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"whatsapp_user_session.group_jid::forward.inbound_provenance","whatsapp_user_session.group_jid","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"max_user_session.private_peer::forward.inbound_provenance","max_user_session.private_peer","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"max_user_session.group::forward.inbound_provenance","max_user_session.group","FORWARD-IN","forward.inbound_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Preserve forward provenance only when the provider exposes it; copied content remains explicit.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003","2026-07-10"
"telegram_user_session.private_peer::forward.outbound_content_copy","telegram_user_session.private_peer","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"telegram_user_session.group::forward.outbound_content_copy","telegram_user_session.group","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"whatsapp_user_session.private_jid::forward.outbound_content_copy","whatsapp_user_session.private_jid","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"whatsapp_user_session.group_jid::forward.outbound_content_copy","whatsapp_user_session.group_jid","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"max_user_session.private_peer::forward.outbound_content_copy","max_user_session.private_peer","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"max_user_session.group::forward.outbound_content_copy","max_user_session.group","FORWARD-COPY-OUT","forward.outbound_content_copy","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK currently sends copied content; Hulee must label it as send-as-new, not native forward.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"telegram_user_session.private_peer::forward.outbound_provider_native","telegram_user_session.private_peer","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"telegram_user_session.group::forward.outbound_provider_native","telegram_user_session.group","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"whatsapp_user_session.private_jid::forward.outbound_provider_native","whatsapp_user_session.private_jid","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"whatsapp_user_session.group_jid::forward.outbound_provider_native","whatsapp_user_session.group_jid","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"max_user_session.private_peer::forward.outbound_provider_native","max_user_session.private_peer","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"max_user_session.group::forward.outbound_provider_native","max_user_session.group","FORWARD-NATIVE-OUT","forward.outbound_provider_native","G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-FORWARD-NATIVE-001|LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Product scope is undecided/deferred; unknown cannot be represented by content-copy success.","INB2-DMX-003|INB2-MSG-004","2026-07-10"
"telegram_user_session.private_peer::lifecycle.edit_receive","telegram_user_session.private_peer","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"telegram_user_session.group::lifecycle.edit_receive","telegram_user_session.group","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.private_jid::lifecycle.edit_receive","whatsapp_user_session.private_jid","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.group_jid::lifecycle.edit_receive","whatsapp_user_session.group_jid","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"max_user_session.private_peer::lifecycle.edit_receive","max_user_session.private_peer","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"max_user_session.group::lifecycle.edit_receive","max_user_session.group","EDIT-IN","lifecycle.edit_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Duplicate/stale/edit-before-create must converge through append-only revisions.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"telegram_user_session.private_peer::lifecycle.delete_receive","telegram_user_session.private_peer","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"telegram_user_session.group::lifecycle.delete_receive","telegram_user_session.group","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.private_jid::lifecycle.delete_receive","whatsapp_user_session.private_jid","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.group_jid::lifecycle.delete_receive","whatsapp_user_session.group_jid","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"max_user_session.private_peer::lifecycle.delete_receive","max_user_session.private_peer","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"max_user_session.group::lifecycle.delete_receive","max_user_session.group","DELETE-IN","lifecycle.delete_receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Deletion creates a revisioned tombstone and retains source/audit history.","INB2-DMX-003|INB2-MSG-005|INB2-SRC-006","2026-07-10"
"telegram_user_session.private_peer::lifecycle.edit_send","telegram_user_session.private_peer","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"telegram_user_session.group::lifecycle.edit_send","telegram_user_session.group","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"whatsapp_user_session.private_jid::lifecycle.edit_send","whatsapp_user_session.private_jid","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"whatsapp_user_session.group_jid::lifecycle.edit_send","whatsapp_user_session.group_jid","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"max_user_session.private_peer::lifecycle.edit_send","max_user_session.private_peer","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"max_user_session.group::lifecycle.edit_send","max_user_session.group","EDIT-OUT","lifecycle.edit_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"telegram_user_session.private_peer::lifecycle.delete_send","telegram_user_session.private_peer","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"telegram_user_session.group::lifecycle.delete_send","telegram_user_session.group","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"whatsapp_user_session.private_jid::lifecycle.delete_send","whatsapp_user_session.private_jid","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"whatsapp_user_session.group_jid::lifecycle.delete_send","whatsapp_user_session.group_jid","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"max_user_session.private_peer::lifecycle.delete_send","max_user_session.private_peer","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"max_user_session.group::lifecycle.delete_send","max_user_session.group","DELETE-OUT","lifecycle.delete_send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Original route/reference generation and capability are conjunctive; no reroute.","INB2-DMX-003|INB2-MSG-005","2026-07-10"
"telegram_user_session.private_peer::lifecycle.out_of_order_reconcile","telegram_user_session.private_peer","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"telegram_user_session.group::lifecycle.out_of_order_reconcile","telegram_user_session.group","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.private_jid::lifecycle.out_of_order_reconcile","whatsapp_user_session.private_jid","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"whatsapp_user_session.group_jid::lifecycle.out_of_order_reconcile","whatsapp_user_session.group_jid","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"max_user_session.private_peer::lifecycle.out_of_order_reconcile","max_user_session.private_peer","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"max_user_session.group::lifecycle.out_of_order_reconcile","max_user_session.group","LIFECYCLE-OUT-OF-ORDER","lifecycle.out_of_order_reconcile","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Edit/delete/reaction/receipt before create retains evidence and converges deterministically.","INB2-MSG-005|INB2-MSG-006|INB2-SRC-006","2026-07-10"
"telegram_user_session.private_peer::receipt.provider_accepted_or_sent","telegram_user_session.private_peer","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"telegram_user_session.group::receipt.provider_accepted_or_sent","telegram_user_session.group","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"whatsapp_user_session.private_jid::receipt.provider_accepted_or_sent","whatsapp_user_session.private_jid","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"whatsapp_user_session.group_jid::receipt.provider_accepted_or_sent","whatsapp_user_session.group_jid","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"max_user_session.private_peer::receipt.provider_accepted_or_sent","max_user_session.private_peer","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"max_user_session.group::receipt.provider_accepted_or_sent","max_user_session.group","RECEIPT-ACCEPTED","receipt.provider_accepted_or_sent","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider acceptance and sent are distinct unless the exact adapter contract proves equivalence.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::receipt.provider_delivered","telegram_user_session.private_peer","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-DELIVERED-SEMANTICS-001|LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MSG-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::receipt.provider_delivered","telegram_user_session.group","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-DELIVERED-SEMANTICS-001|LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MSG-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::receipt.provider_delivered","whatsapp_user_session.private_jid","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::receipt.provider_delivered","whatsapp_user_session.group_jid","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::receipt.provider_delivered","max_user_session.private_peer","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-DELIVERED-SEMANTICS-001|LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"max_user_session.group::receipt.provider_delivered","max_user_session.group","RECEIPT-DELIVERED","receipt.provider_delivered","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-DELIVERED-SEMANTICS-001|LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK observes WA delivery; TG/MAX semantics are less explicit. Never synthesize delivered.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::receipt.provider_read","telegram_user_session.private_peer","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MSG-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::receipt.provider_read","telegram_user_session.group","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MSG-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::receipt.provider_read","whatsapp_user_session.private_jid","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::receipt.provider_read","whatsapp_user_session.group_jid","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::receipt.provider_read","max_user_session.private_peer","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"max_user_session.group::receipt.provider_read","max_user_session.group","RECEIPT-READ","receipt.provider_read","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Private read observations do not establish group read semantics or actor granularity.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::receipt.employee_read_independent","telegram_user_session.private_peer","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
"telegram_user_session.group::receipt.employee_read_independent","telegram_user_session.group","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
"whatsapp_user_session.private_jid::receipt.employee_read_independent","whatsapp_user_session.private_jid","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
"whatsapp_user_session.group_jid::receipt.employee_read_independent","whatsapp_user_session.group_jid","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
"max_user_session.private_peer::receipt.employee_read_independent","max_user_session.private_peer","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
